,_id,DLY_QTY,DLY_GAIN,DLY_AWD_QTY,DLY_AWD_GAIN,TYPE,DATE,HOUR
194,"{'DATE': '20191209', 'HOUR': 14.0, 'TYPE': 'BID'}",706.316,0.0,706.316,34009.115399999995,BID,20191209,14.0
195,"{'DATE': '20191209', 'HOUR': 13.0, 'TYPE': 'BID'}",717.159,0.0,717.159,34961.50125,BID,20191209,13.0
196,"{'DATE': '20191209', 'HOUR': 12.0, 'TYPE': 'BID'}",746.201,0.0,746.201,37265.27794,BID,20191209,12.0
197,"{'DATE': '20191209', 'HOUR': 10.0, 'TYPE': 'BID'}",752.66,0.0,752.66,40628.586800000005,BID,20191209,10.0
198,"{'DATE': '20191209', 'HOUR': 9.0, 'TYPE': 'BID'}",723.414,0.0,723.414,39071.59014,BID,20191209,9.0
199,"{'DATE': '20191209', 'HOUR': 4.0, 'TYPE': 'BID'}",401.66,0.0,401.66,11190.2476,BID,20191209,4.0
200,"{'DATE': '20191209', 'HOUR': 2.0, 'TYPE': 'BID'}",413.84000000000003,0.0,413.84000000000003,15386.5712,BID,20191209,2.0
201,"{'DATE': '20191209', 'HOUR': 1.0, 'TYPE': 'BID'}",439.932,0.0,439.932,18305.57052,BID,20191209,1.0
202,"{'DATE': '20191208', 'HOUR': 23.0, 'TYPE': 'OFF'}",961.346,15061.5,961.346,42583.613600000004,OFF,20191208,23.0
203,"{'DATE': '20191208', 'HOUR': 22.0, 'TYPE': 'OFF'}",864.646,43.0,864.646,40979.64514,OFF,20191208,22.0
204,"{'DATE': '20191208', 'HOUR': 21.0, 'TYPE': 'OFF'}",866.846,43.0,866.846,43664.07,OFF,20191208,21.0
205,"{'DATE': '20191208', 'HOUR': 20.0, 'TYPE': 'OFF'}",964.446,3963.0,964.446,49836.98706,OFF,20191208,20.0
206,"{'DATE': '20191208', 'HOUR': 19.0, 'TYPE': 'OFF'}",964.146,3963.0,964.146,49803.271140000004,OFF,20191208,19.0
207,"{'DATE': '20191208', 'HOUR': 18.0, 'TYPE': 'OFF'}",941.046,2923.0,941.046,47559.746960000004,OFF,20191208,18.0
208,"{'DATE': '20191208', 'HOUR': 17.0, 'TYPE': 'OFF'}",868.446,43.0,868.446,43294.19066000001,OFF,20191208,17.0
209,"{'DATE': '20191208', 'HOUR': 16.0, 'TYPE': 'OFF'}",868.446,43.0,868.446,40048.451,OFF,20191208,16.0
210,"{'DATE': '20191208', 'HOUR': 13.0, 'TYPE': 'OFF'}",866.046,43.0,866.046,39569.64174,OFF,20191208,13.0
211,"{'DATE': '20191208', 'HOUR': 11.0, 'TYPE': 'OFF'}",938.544,2923.0,938.544,43116.71136,OFF,20191208,11.0
212,"{'DATE': '20191208', 'HOUR': 10.0, 'TYPE': 'OFF'}",965.342,3963.0,965.342,41677.126520000005,OFF,20191208,10.0
213,"{'DATE': '20191208', 'HOUR': 6.0, 'TYPE': 'OFF'}",862.043,43.0,862.043,32417.9225,OFF,20191208,6.0
214,"{'DATE': '20191208', 'HOUR': 4.0, 'TYPE': 'OFF'}",960.443,15061.5,960.443,37410.39327,OFF,20191208,4.0
215,"{'DATE': '20191208', 'HOUR': 3.0, 'TYPE': 'OFF'}",960.343,15061.5,960.343,38476.28,OFF,20191208,3.0
216,"{'DATE': '20191208', 'HOUR': 2.0, 'TYPE': 'OFF'}",960.343,15061.5,960.343,39207.865679999995,OFF,20191208,2.0
217,"{'DATE': '20191208', 'HOUR': 1.0, 'TYPE': 'OFF'}",960.2429999999999,15061.5,960.2429999999999,40950.5125,OFF,20191208,1.0
218,"{'DATE': '20191208', 'HOUR': 21.0, 'TYPE': 'BID'}",522.39,0.0,522.39,32529.225300000002,BID,20191208,21.0
219,"{'DATE': '20191208', 'HOUR': 20.0, 'TYPE': 'BID'}",522.7810000000001,0.0,522.7810000000001,33395.25028,BID,20191208,20.0
220,"{'DATE': '20191208', 'HOUR': 18.0, 'TYPE': 'BID'}",463.385,0.0,463.385,27863.34005,BID,20191208,18.0
221,"{'DATE': '20191208', 'HOUR': 15.0, 'TYPE': 'BID'}",356.43899999999996,0.0,356.43899999999996,16071.83451,BID,20191208,15.0
222,"{'DATE': '20191208', 'HOUR': 12.0, 'TYPE': 'BID'}",393.914,0.0,393.914,18120.044,BID,20191208,12.0
223,"{'DATE': '20191208', 'HOUR': 11.0, 'TYPE': 'BID'}",380.84000000000003,0.0,380.84000000000003,17495.7896,BID,20191208,11.0
224,"{'DATE': '20191208', 'HOUR': 9.0, 'TYPE': 'BID'}",329.483,0.0,329.483,14138.11553,BID,20191208,9.0
225,"{'DATE': '20191208', 'HOUR': 8.0, 'TYPE': 'BID'}",361.23900000000003,0.0,361.23900000000003,15569.4009,BID,20191208,8.0
226,"{'DATE': '20191208', 'HOUR': 7.0, 'TYPE': 'BID'}",377.563,0.0,377.563,15510.28804,BID,20191208,7.0
227,"{'DATE': '20191208', 'HOUR': 6.0, 'TYPE': 'BID'}",373.796,0.0,373.796,15034.07512,BID,20191208,6.0
228,"{'DATE': '20191208', 'HOUR': 5.0, 'TYPE': 'BID'}",374.62399999999997,0.0,374.62399999999997,15108.58592,BID,20191208,5.0
229,"{'DATE': '20191208', 'HOUR': 4.0, 'TYPE': 'BID'}",375.368,0.0,375.368,15254.95552,BID,20191208,4.0
230,"{'DATE': '20191208', 'HOUR': 2.0, 'TYPE': 'BID'}",409.258,0.0,409.258,17483.50176,BID,20191208,2.0
231,"{'DATE': '20191207', 'HOUR': 23.0, 'TYPE': 'OFF'}",1327.946,22521.94,1327.946,64556.3756,OFF,20191207,23.0
232,"{'DATE': '20191207', 'HOUR': 21.0, 'TYPE': 'OFF'}",1261.546,2923.0,1261.546,63503.175579999996,OFF,20191207,21.0
233,"{'DATE': '20191207', 'HOUR': 20.0, 'TYPE': 'OFF'}",1313.146,5783.0,1313.146,67763.07358,OFF,20191207,20.0
234,"{'DATE': '20191207', 'HOUR': 19.0, 'TYPE': 'OFF'}",1312.846,5783.0,1312.846,69575.14199999999,OFF,20191207,19.0
235,"{'DATE': '20191207', 'HOUR': 18.0, 'TYPE': 'OFF'}",1289.746,3963.0,1289.746,67281.91836,OFF,20191207,18.0
236,"{'DATE': '20191207', 'HOUR': 17.0, 'TYPE': 'OFF'}",1289.146,3963.0,1289.146,62756.564940000004,OFF,20191207,17.0
237,"{'DATE': '20191207', 'HOUR': 16.0, 'TYPE': 'OFF'}",1191.146,43.0,1191.146,59193.504740000004,OFF,20191207,16.0
238,"{'DATE': '20191207', 'HOUR': 15.0, 'TYPE': 'OFF'}",1190.746,43.0,1190.746,56060.32168,OFF,20191207,15.0
239,"{'DATE': '20191207', 'HOUR': 13.0, 'TYPE': 'OFF'}",1188.046,43.0,1188.046,58820.157459999995,OFF,20191207,13.0
240,"{'DATE': '20191207', 'HOUR': 8.0, 'TYPE': 'OFF'}",1288.0430000000001,3963.0,1288.0430000000001,62707.74152,OFF,20191207,8.0
241,"{'DATE': '20191207', 'HOUR': 7.0, 'TYPE': 'OFF'}",1215.743,1083.0,1215.743,60385.95481,OFF,20191207,7.0
242,"{'DATE': '20191207', 'HOUR': 6.0, 'TYPE': 'OFF'}",1184.0430000000001,43.0,1184.0430000000001,53281.935000000005,OFF,20191207,6.0
243,"{'DATE': '20191207', 'HOUR': 4.0, 'TYPE': 'OFF'}",1326.943,22509.5,1326.943,56421.61636000001,OFF,20191207,4.0
244,"{'DATE': '20191207', 'HOUR': 3.0, 'TYPE': 'OFF'}",1326.843,22509.5,1326.843,58434.16572,OFF,20191207,3.0
245,"{'DATE': '20191207', 'HOUR': 1.0, 'TYPE': 'OFF'}",1326.743,22509.5,1326.743,63264.42137999999,OFF,20191207,1.0
246,"{'DATE': '20191207', 'HOUR': 23.0, 'TYPE': 'BID'}",531.508,0.0,531.508,27771.293,BID,20191207,23.0
247,"{'DATE': '20191207', 'HOUR': 18.0, 'TYPE': 'BID'}",633.892,0.0,633.892,38724.46228000001,BID,20191207,18.0
248,"{'DATE': '20191207', 'HOUR': 15.0, 'TYPE': 'BID'}",527.558,0.0,527.558,24937.66666,BID,20191207,15.0
249,"{'DATE': '20191207', 'HOUR': 14.0, 'TYPE': 'BID'}",542.571,0.0,542.571,26168.19933,BID,20191207,14.0
250,"{'DATE': '20191207', 'HOUR': 12.0, 'TYPE': 'BID'}",604.447,0.0,604.447,30047.06037,BID,20191207,12.0
251,"{'DATE': '20191207', 'HOUR': 11.0, 'TYPE': 'BID'}",619.836,0.0,619.836,31233.536040000003,BID,20191207,11.0
252,"{'DATE': '20191207', 'HOUR': 5.0, 'TYPE': 'BID'}",466.379,0.0,466.379,20100.9349,BID,20191207,5.0
253,"{'DATE': '20191207', 'HOUR': 4.0, 'TYPE': 'BID'}",465.779,0.0,465.779,19804.92308,BID,20191207,4.0
254,"{'DATE': '20191207', 'HOUR': 2.0, 'TYPE': 'BID'}",486.818,0.0,486.818,22568.88248,BID,20191207,2.0
255,"{'DATE': '20191207', 'HOUR': 1.0, 'TYPE': 'BID'}",520.871,0.0,520.871,25246.617369999996,BID,20191207,1.0
256,"{'DATE': '20191206', 'HOUR': 24.0, 'TYPE': 'OFF'}",1318.346,25820.629999999997,1318.346,62674.16884,OFF,20191206,24.0
257,"{'DATE': '20191206', 'HOUR': 23.0, 'TYPE': 'OFF'}",1318.329,25230.8,1318.329,64598.121,OFF,20191206,23.0
258,"{'DATE': '20191206', 'HOUR': 22.0, 'TYPE': 'OFF'}",1185.546,42.0,1185.546,58204.48114,OFF,20191206,22.0
259,"{'DATE': '20191206', 'HOUR': 21.0, 'TYPE': 'OFF'}",1259.746,2922.0,1259.746,66523.5265,OFF,20191206,21.0
260,"{'DATE': '20191206', 'HOUR': 20.0, 'TYPE': 'OFF'}",1307.346,4952.0,1307.346,71487.39354,OFF,20191206,20.0
261,"{'DATE': '20191206', 'HOUR': 19.0, 'TYPE': 'OFF'}",1307.046,4952.0,1307.046,75676.71142,OFF,20191206,19.0
262,"{'DATE': '20191206', 'HOUR': 17.0, 'TYPE': 'OFF'}",1309.346,4952.0,1309.346,79438.02182000001,OFF,20191206,17.0
263,"{'DATE': '20191206', 'HOUR': 14.0, 'TYPE': 'OFF'}",1210.9460000000001,1032.0,1210.9460000000001,61649.260859999995,OFF,20191206,14.0
264,"{'DATE': '20191206', 'HOUR': 13.0, 'TYPE': 'OFF'}",1208.746,1032.0,1208.746,61633.95854000001,OFF,20191206,13.0
265,"{'DATE': '20191206', 'HOUR': 11.0, 'TYPE': 'OFF'}",1209.242,1032.0,1209.242,65831.13448,OFF,20191206,11.0
266,"{'DATE': '20191206', 'HOUR': 9.0, 'TYPE': 'OFF'}",1308.742,4952.0,1308.742,79139.62874,OFF,20191206,9.0
267,"{'DATE': '20191206', 'HOUR': 7.0, 'TYPE': 'OFF'}",1205.443,807.0,1205.443,60272.15,OFF,20191206,7.0
268,"{'DATE': '20191206', 'HOUR': 5.0, 'TYPE': 'OFF'}",1311.643,22001.0,1311.643,54866.02669,OFF,20191206,5.0
269,"{'DATE': '20191206', 'HOUR': 3.0, 'TYPE': 'OFF'}",1310.443,21980.0,1310.443,56073.85597,OFF,20191206,3.0
270,"{'DATE': '20191206', 'HOUR': 2.0, 'TYPE': 'OFF'}",1310.243,21973.0,1310.243,57807.285729999996,OFF,20191206,2.0
271,"{'DATE': '20191206', 'HOUR': 1.0, 'TYPE': 'OFF'}",1309.743,21959.0,1309.743,61991.69776,OFF,20191206,1.0
272,"{'DATE': '20191206', 'HOUR': 24.0, 'TYPE': 'BID'}",570.756,0.0,570.756,27624.590399999997,BID,20191206,24.0
273,"{'DATE': '20191206', 'HOUR': 21.0, 'TYPE': 'BID'}",732.685,0.0,732.685,42759.4966,BID,20191206,21.0
274,"{'DATE': '20191206', 'HOUR': 20.0, 'TYPE': 'BID'}",779.106,0.0,779.106,46878.808020000004,BID,20191206,20.0
275,"{'DATE': '20191206', 'HOUR': 19.0, 'TYPE': 'BID'}",777.217,0.0,777.217,51708.24701,BID,20191206,19.0
276,"{'DATE': '20191206', 'HOUR': 17.0, 'TYPE': 'BID'}",734.7049999999999,0.0,734.7049999999999,46815.402599999994,BID,20191206,17.0
277,"{'DATE': '20191206', 'HOUR': 16.0, 'TYPE': 'BID'}",718.384,0.0,718.384,41019.7264,BID,20191206,16.0
278,"{'DATE': '20191206', 'HOUR': 15.0, 'TYPE': 'BID'}",715.973,0.0,715.973,37903.61062,BID,20191206,15.0
279,"{'DATE': '20191206', 'HOUR': 13.0, 'TYPE': 'BID'}",735.439,0.0,735.439,37500.03461,BID,20191206,13.0
280,"{'DATE': '20191206', 'HOUR': 12.0, 'TYPE': 'BID'}",768.254,0.0,768.254,40878.795340000004,BID,20191206,12.0
281,"{'DATE': '20191206', 'HOUR': 11.0, 'TYPE': 'BID'}",774.5490000000001,0.0,774.5490000000001,43390.23498,BID,20191206,11.0
282,"{'DATE': '20191206', 'HOUR': 10.0, 'TYPE': 'BID'}",777.994,0.0,777.994,46282.86306,BID,20191206,10.0
283,"{'DATE': '20191206', 'HOUR': 8.0, 'TYPE': 'BID'}",708.611,0.0,708.611,40107.382600000004,BID,20191206,8.0
284,"{'DATE': '20191206', 'HOUR': 7.0, 'TYPE': 'BID'}",606.8050000000001,0.0,606.8050000000001,30340.25,BID,20191206,7.0
285,"{'DATE': '20191206', 'HOUR': 6.0, 'TYPE': 'BID'}",510.761,0.0,510.761,22902.523240000002,BID,20191206,6.0
286,"{'DATE': '20191206', 'HOUR': 4.0, 'TYPE': 'BID'}",480.633,0.0,480.633,20071.23408,BID,20191206,4.0
287,"{'DATE': '20191206', 'HOUR': 3.0, 'TYPE': 'BID'}",487.812,0.0,487.812,20873.475479999997,BID,20191206,3.0
288,"{'DATE': '20191208', 'HOUR': 17.0, 'TYPE': 'BID'}",382.666,0.0,382.666,20663.964,BID,20191208,17.0
289,"{'DATE': '20191206', 'HOUR': 1.0, 'TYPE': 'BID'}",530.907,0.0,530.907,25366.73646,BID,20191206,1.0
290,"{'DATE': '20191205', 'HOUR': 24.0, 'TYPE': 'OFF'}",1329.446,25824.809999999998,1329.446,66472.3,OFF,20191205,24.0
291,"{'DATE': '20191205', 'HOUR': 22.0, 'TYPE': 'OFF'}",1224.546,8387.599999999999,1224.546,64962.16529999999,OFF,20191205,22.0
292,"{'DATE': '20191205', 'HOUR': 21.0, 'TYPE': 'OFF'}",1277.046,8842.76,1277.046,74481.51079999999,OFF,20191205,21.0
293,"{'DATE': '20191205', 'HOUR': 20.0, 'TYPE': 'OFF'}",1327.146,11137.0,1327.146,91851.50994,OFF,20191205,20.0
294,"{'DATE': '20191205', 'HOUR': 11.0, 'TYPE': 'OFF'}",1262.242,2924.0,1262.242,76087.94776,OFF,20191205,11.0
295,"{'DATE': '20191205', 'HOUR': 10.0, 'TYPE': 'OFF'}",1263.042,2924.0,1263.042,76755.06234,OFF,20191205,10.0
296,"{'DATE': '20191205', 'HOUR': 7.0, 'TYPE': 'OFF'}",1191.443,44.0,1191.443,63146.47900000001,OFF,20191205,7.0
297,"{'DATE': '20191205', 'HOUR': 6.0, 'TYPE': 'OFF'}",1185.743,44.0,1185.743,52836.708080000004,OFF,20191205,6.0
298,"{'DATE': '20191205', 'HOUR': 5.0, 'TYPE': 'OFF'}",1329.143,22510.5,1329.143,51796.70271,OFF,20191205,5.0
299,"{'DATE': '20191205', 'HOUR': 4.0, 'TYPE': 'OFF'}",1328.643,22510.5,1328.643,52534.544219999996,OFF,20191205,4.0
300,"{'DATE': '20191205', 'HOUR': 3.0, 'TYPE': 'OFF'}",1328.543,22510.5,1328.543,56781.927820000004,OFF,20191205,3.0
301,"{'DATE': '20191205', 'HOUR': 2.0, 'TYPE': 'OFF'}",1328.543,22510.5,1328.543,60528.41908,OFF,20191205,2.0
302,"{'DATE': '20191205', 'HOUR': 1.0, 'TYPE': 'OFF'}",1328.443,22510.5,1328.443,66422.15,OFF,20191205,1.0
303,"{'DATE': '20191205', 'HOUR': 24.0, 'TYPE': 'BID'}",583.236,0.0,583.236,30013.32456,BID,20191205,24.0
304,"{'DATE': '20191205', 'HOUR': 20.0, 'TYPE': 'BID'}",797.321,0.0,797.321,59312.70919000001,BID,20191205,20.0
305,"{'DATE': '20191205', 'HOUR': 19.0, 'TYPE': 'BID'}",795.1389999999999,0.0,795.1389999999999,63921.22421,BID,20191205,19.0
306,"{'DATE': '20191206', 'HOUR': 5.0, 'TYPE': 'BID'}",484.213,0.0,484.213,20254.629790000003,BID,20191206,5.0
307,"{'DATE': '20191205', 'HOUR': 18.0, 'TYPE': 'BID'}",808.0609999999999,0.0,808.0609999999999,61218.70136000001,BID,20191205,18.0
308,"{'DATE': '20191205', 'HOUR': 17.0, 'TYPE': 'BID'}",754.219,0.0,754.219,46814.37333,BID,20191205,17.0
309,"{'DATE': '20191205', 'HOUR': 12.0, 'TYPE': 'BID'}",765.6709999999999,0.0,765.6709999999999,46376.69247,BID,20191205,12.0
310,"{'DATE': '20191205', 'HOUR': 11.0, 'TYPE': 'BID'}",772.322,0.0,772.322,46555.57016,BID,20191205,11.0
311,"{'DATE': '20191205', 'HOUR': 10.0, 'TYPE': 'BID'}",774.872,0.0,774.872,47088.971439999994,BID,20191205,10.0
312,"{'DATE': '20191205', 'HOUR': 9.0, 'TYPE': 'BID'}",752.619,0.0,752.619,50320.10634,BID,20191205,9.0
313,"{'DATE': '20191205', 'HOUR': 5.0, 'TYPE': 'BID'}",486.336,0.0,486.336,18933.06048,BID,20191205,5.0
314,"{'DATE': '20191205', 'HOUR': 4.0, 'TYPE': 'BID'}",496.36199999999997,0.0,496.36199999999997,19591.40814,BID,20191205,4.0
315,"{'DATE': '20191205', 'HOUR': 3.0, 'TYPE': 'BID'}",484.242,0.0,484.242,20580.285,BID,20191205,3.0
316,"{'DATE': '20191205', 'HOUR': 2.0, 'TYPE': 'BID'}",514.198,0.0,514.198,23221.18168,BID,20191205,2.0
317,"{'DATE': '20191205', 'HOUR': 1.0, 'TYPE': 'BID'}",529.211,0.0,529.211,26116.562850000002,BID,20191205,1.0
318,"{'DATE': '20191204', 'HOUR': 24.0, 'TYPE': 'OFF'}",872.7,26292.72,872.7,42509.217000000004,OFF,20191204,24.0
319,"{'DATE': '20191204', 'HOUR': 22.0, 'TYPE': 'OFF'}",689.368,44.0,689.368,37301.70248,OFF,20191204,22.0
320,"{'DATE': '20191204', 'HOUR': 20.0, 'TYPE': 'OFF'}",738.701,2924.0,738.701,47631.440480000005,OFF,20191204,20.0
321,"{'DATE': '20191204', 'HOUR': 17.0, 'TYPE': 'OFF'}",690.937,3032.5,690.937,43314.84053,OFF,20191204,17.0
322,"{'DATE': '20191204', 'HOUR': 16.0, 'TYPE': 'OFF'}",625.342,149.0,625.342,36457.4386,OFF,20191204,16.0
323,"{'DATE': '20191204', 'HOUR': 15.0, 'TYPE': 'OFF'}",631.422,149.0,631.422,35861.73756,OFF,20191204,15.0
324,"{'DATE': '20191204', 'HOUR': 14.0, 'TYPE': 'OFF'}",650.277,149.0,650.277,35666.487,OFF,20191204,14.0
325,"{'DATE': '20191204', 'HOUR': 13.0, 'TYPE': 'OFF'}",655.8,152.5,655.8,35970.096,OFF,20191204,13.0
326,"{'DATE': '20191204', 'HOUR': 10.0, 'TYPE': 'OFF'}",688.774,2924.0,688.774,51260.25,OFF,20191204,10.0
327,"{'DATE': '20191204', 'HOUR': 9.0, 'TYPE': 'OFF'}",698.227,2924.0,698.227,54782.762729999995,OFF,20191204,9.0
328,"{'DATE': '20191204', 'HOUR': 8.0, 'TYPE': 'OFF'}",739.986,2924.0,739.986,44820.95202,OFF,20191204,8.0
329,"{'DATE': '20191204', 'HOUR': 7.0, 'TYPE': 'OFF'}",713.6460000000001,44.0,713.6460000000001,38303.600040000005,OFF,20191204,7.0
330,"{'DATE': '20191213', 'HOUR': 24.0, 'TYPE': 'BID'}",568.725,0.0,568.725,22094.96625,BID,20191213,24.0
331,"{'DATE': '20191204', 'HOUR': 24.0, 'TYPE': 'BID'}",452.219,0.0,452.219,21932.6215,BID,20191204,24.0
332,"{'DATE': '20191204', 'HOUR': 23.0, 'TYPE': 'BID'}",503.19,0.0,503.19,25894.1574,BID,20191204,23.0
333,"{'DATE': '20191204', 'HOUR': 22.0, 'TYPE': 'BID'}",706.566,0.0,706.566,38232.28626,BID,20191204,22.0
334,"{'DATE': '20191204', 'HOUR': 19.0, 'TYPE': 'BID'}",716.704,0.0,716.704,53623.79328,BID,20191204,19.0
335,"{'DATE': '20191204', 'HOUR': 18.0, 'TYPE': 'BID'}",673.97,0.0,673.97,50514.0515,BID,20191204,18.0
336,"{'DATE': '20191204', 'HOUR': 17.0, 'TYPE': 'BID'}",624.138,0.0,624.138,39033.590520000005,BID,20191204,17.0
337,"{'DATE': '20191204', 'HOUR': 16.0, 'TYPE': 'BID'}",690.73,0.0,690.73,39813.677200000006,BID,20191204,16.0
338,"{'DATE': '20191204', 'HOUR': 15.0, 'TYPE': 'BID'}",657.895,0.0,657.895,35677.64584999999,BID,20191204,15.0
339,"{'DATE': '20191204', 'HOUR': 14.0, 'TYPE': 'BID'}",594.457,0.0,594.457,31107.93481,BID,20191204,14.0
340,"{'DATE': '20191204', 'HOUR': 10.0, 'TYPE': 'BID'}",751.721,0.0,751.721,50297.65211,BID,20191204,10.0
341,"{'DATE': '20191204', 'HOUR': 7.0, 'TYPE': 'BID'}",638.678,0.0,638.678,33300.67092,BID,20191204,7.0
342,"{'DATE': '20191203', 'HOUR': 24.0, 'TYPE': 'OFF'}",880.592,19545.0,880.592,42014.06392,OFF,20191203,24.0
343,"{'DATE': '20191203', 'HOUR': 23.0, 'TYPE': 'OFF'}",861.728,19533.0,861.728,43069.4,OFF,20191203,23.0
344,"{'DATE': '20191203', 'HOUR': 21.0, 'TYPE': 'OFF'}",678.081,42.0,678.081,37701.30360000001,OFF,20191203,21.0
345,"{'DATE': '20191203', 'HOUR': 19.0, 'TYPE': 'OFF'}",764.394,5522.0,764.394,48286.76898,OFF,20191203,19.0
346,"{'DATE': '20191205', 'HOUR': 15.0, 'TYPE': 'BID'}",726.57,0.0,726.57,42707.784600000006,BID,20191205,15.0
347,"{'DATE': '20191203', 'HOUR': 17.0, 'TYPE': 'OFF'}",691.2760000000001,2922.0,691.2760000000001,41476.56,OFF,20191203,17.0
348,"{'DATE': '20191203', 'HOUR': 13.0, 'TYPE': 'OFF'}",650.897,42.0,650.897,36586.92037,OFF,20191203,13.0
349,"{'DATE': '20191203', 'HOUR': 10.0, 'TYPE': 'OFF'}",694.494,2922.0,694.494,49309.074,OFF,20191203,10.0
350,"{'DATE': '20191203', 'HOUR': 9.0, 'TYPE': 'OFF'}",701.731,2922.0,701.731,52664.91155,OFF,20191203,9.0
351,"{'DATE': '20191203', 'HOUR': 6.0, 'TYPE': 'OFF'}",750.279,42.0,750.279,32577.11418,OFF,20191203,6.0
352,"{'DATE': '20191203', 'HOUR': 5.0, 'TYPE': 'OFF'}",901.199,19404.0,901.199,35867.720199999996,OFF,20191203,5.0
353,"{'DATE': '20191203', 'HOUR': 4.0, 'TYPE': 'OFF'}",903.407,19401.0,903.407,35847.18976,OFF,20191203,4.0
354,"{'DATE': '20191203', 'HOUR': 3.0, 'TYPE': 'OFF'}",902.096,19395.0,902.096,36489.7832,OFF,20191203,3.0
355,"{'DATE': '20191203', 'HOUR': 2.0, 'TYPE': 'OFF'}",897.557,19383.0,897.557,38720.60898,OFF,20191203,2.0
356,"{'DATE': '20191203', 'HOUR': 23.0, 'TYPE': 'BID'}",495.95,0.0,495.95,25124.826999999997,BID,20191203,23.0
357,"{'DATE': '20191203', 'HOUR': 22.0, 'TYPE': 'BID'}",699.139,0.0,699.139,38564.50724,BID,20191203,22.0
358,"{'DATE': '20191203', 'HOUR': 21.0, 'TYPE': 'BID'}",830.4670000000001,0.0,830.4670000000001,49470.91919,BID,20191203,21.0
359,"{'DATE': '20191203', 'HOUR': 17.0, 'TYPE': 'BID'}",617.2810000000001,0.0,617.2810000000001,38271.422,BID,20191203,17.0
360,"{'DATE': '20191203', 'HOUR': 16.0, 'TYPE': 'BID'}",679.8489999999999,0.0,679.8489999999999,39669.18915,BID,20191203,16.0
361,"{'DATE': '20191203', 'HOUR': 11.0, 'TYPE': 'BID'}",733.101,0.0,733.101,44477.23767,BID,20191203,11.0
362,"{'DATE': '20191203', 'HOUR': 9.0, 'TYPE': 'BID'}",808.723,0.0,808.723,60638.050540000004,BID,20191203,9.0
363,"{'DATE': '20191203', 'HOUR': 8.0, 'TYPE': 'BID'}",731.256,0.0,731.256,49198.90368,BID,20191203,8.0
364,"{'DATE': '20191203', 'HOUR': 6.0, 'TYPE': 'BID'}",420.873,0.0,420.873,18274.30566,BID,20191203,6.0
365,"{'DATE': '20191203', 'HOUR': 4.0, 'TYPE': 'BID'}",390.11499999999995,0.0,390.11499999999995,15479.7632,BID,20191203,4.0
366,"{'DATE': '20191203', 'HOUR': 3.0, 'TYPE': 'BID'}",416.72200000000004,0.0,416.72200000000004,16856.4049,BID,20191203,3.0
367,"{'DATE': '20191203', 'HOUR': 2.0, 'TYPE': 'BID'}",509.105,0.0,509.105,21962.7897,BID,20191203,2.0
368,"{'DATE': '20191202', 'HOUR': 22.0, 'TYPE': 'OFF'}",693.27,45.0,693.27,36493.732800000005,OFF,20191202,22.0
369,"{'DATE': '20191202', 'HOUR': 21.0, 'TYPE': 'OFF'}",702.895,825.0,702.895,39353.5107,OFF,20191202,21.0
370,"{'DATE': '20191202', 'HOUR': 18.0, 'TYPE': 'OFF'}",742.963,3080.4,742.963,52007.409999999996,OFF,20191202,18.0
371,"{'DATE': '20191202', 'HOUR': 17.0, 'TYPE': 'OFF'}",742.315,3340.4,742.315,45140.17515,OFF,20191202,17.0
372,"{'DATE': '20191202', 'HOUR': 15.0, 'TYPE': 'OFF'}",651.714,140.4,651.714,35192.556000000004,OFF,20191202,15.0
373,"{'DATE': '20191202', 'HOUR': 14.0, 'TYPE': 'OFF'}",672.169,140.4,672.169,35046.89166,OFF,20191202,14.0
374,"{'DATE': '20191202', 'HOUR': 13.0, 'TYPE': 'OFF'}",678.547,140.4,678.547,36268.33715000001,OFF,20191202,13.0
375,"{'DATE': '20191202', 'HOUR': 9.0, 'TYPE': 'OFF'}",723.339,2300.4,723.339,43407.57339,OFF,20191202,9.0
376,"{'DATE': '20191202', 'HOUR': 7.0, 'TYPE': 'OFF'}",805.804,2202.0,805.804,39669.73092,OFF,20191202,7.0
377,"{'DATE': '20191202', 'HOUR': 4.0, 'TYPE': 'OFF'}",914.0849999999999,18999.0,914.0849999999999,31499.3691,OFF,20191202,4.0
378,"{'DATE': '20191202', 'HOUR': 3.0, 'TYPE': 'OFF'}",913.861,19011.0,913.861,32350.6794,OFF,20191202,3.0
379,"{'DATE': '20191202', 'HOUR': 24.0, 'TYPE': 'BID'}",439.72200000000004,0.0,439.72200000000004,20856.014460000002,BID,20191202,24.0
380,"{'DATE': '20191202', 'HOUR': 23.0, 'TYPE': 'BID'}",490.18100000000004,0.0,490.18100000000004,24396.308370000002,BID,20191202,23.0
381,"{'DATE': '20191202', 'HOUR': 22.0, 'TYPE': 'BID'}",682.122,0.0,682.122,36009.22038,BID,20191202,22.0
382,"{'DATE': '20191202', 'HOUR': 21.0, 'TYPE': 'BID'}",822.961,0.0,822.961,48604.07666,BID,20191202,21.0
383,"{'DATE': '20191202', 'HOUR': 20.0, 'TYPE': 'BID'}",823.842,0.0,823.842,52684.695900000006,BID,20191202,20.0
384,"{'DATE': '20191202', 'HOUR': 16.0, 'TYPE': 'BID'}",669.311,0.0,669.311,38840.11733,BID,20191202,16.0
385,"{'DATE': '20191202', 'HOUR': 15.0, 'TYPE': 'BID'}",631.14,0.0,631.14,34081.56,BID,20191202,15.0
